Position,Title,Type,Stories_Title,Source_Name,Source_Icon,Source_Authors,Link,Thumbnail,Date,Extracted_Date,Extracted_Time,Source_Icon_Domain,Link_Domain,Thumbnail_Domain,title_length,source_encoded,extracted_date,recency_factor,popularity_score,Sentiment_Score,Compound,Positive,Negative,Neutral,Sentiment_Label,polarity,sentiment_score
70,everyday steps than can help manage anxiety,block,,Banner Health Blog,https://lh3.googleusercontent.com/SB16PVcaNJ9iUyj0gkSZH8djU24480Z3frkzw6yqcrtfegRhojMN77ac2r0R6GSTRpwpUt8U,Stephanie Thurrott,https://www.bannerhealth.com/healthcareblog/better-me/ways-to-lean-into-comfort-and-cope-with-anxiety,https://www.bannerhealth.com/healthcareblog/-/media/images/project/healthcareblog/hero-images/2024/10/every_day_things_you_might_do_if_you_have_anxiety.ashx,2024-10-21 09:58:00+00:00,2024-10-21,09:58:00,lh3.googleusercontent.com,www.bannerhealth.com,www.bannerhealth.com,43,34,2024-10-21,14,0.0579847908745247,"{'neg': 0.181, 'neu': 0.532, 'pos': 0.287, 'compound': 0.25}",0.25,0.287,0.181,0.532,Positive,-0.2,-0.2
71,stay ahead this flu season california health experts urge timely vaccinations,block,,KCRA Sacramento,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.kcra.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Erin Heft,https://www.kcra.com/article/california-health-experts-flu-vaccine/62658766,https://hips.hearstapps.com/vidthumb/21a45e9f-9dc9-446e-8d88-0970b96e041b/26ec6cf0-195e-4c81-b22d-1d1cc9fdb1d6.jpg?crop=1xw%3A1.0xh%3Bcenter%2Ctop&resize=810%3A*&quality=70,2024-10-20 20:26:00+00:00,2024-10-20,20:26:00,encrypted-tbn3.gstatic.com,www.kcra.com,hips.hearstapps.com,77,219,2024-10-20,15,0.386400903041825,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4588}",-0.4588,0.0,0.231,0.769,Negative,0.0,0.0
72,events leading up to cvs health ceo lynchs departure,block,,Reuters,https://lh3.googleusercontent.com/OzNZmYwP-Zl3sTWa8dzzyws9hou0ZihOGJ_-qanon-1iB5KwyqcHOwPxYZj54cGMZwD5qXui,,https://www.reuters.com/business/healthcare-pharmaceuticals/events-leading-up-cvs-health-ceo-lynchs-departure-2024-10-18/,https://www.reuters.com/resizer/v2/D3FAGRQP4JMOLGOKBCNTRYPPMI.jpg?auth=e69165cbf79880baeabcebfa45be6435a666524c14ccf56a744a62b6004ffa11&height=1005&width=1920&quality=80&smart=true,2024-10-18 18:58:00+00:00,2024-10-18,18:58:00,lh3.googleusercontent.com,www.reuters.com,www.reuters.com,52,359,2024-10-18,17,0.5384822560202788,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
73,measuring the health value of carbohydrates,block,,HSPH News,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.hsph.harvard.edu&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.hsph.harvard.edu/news/features/jenkins-carbohydrates-health-glycemic-index/,https://www.hsph.harvard.edu/news/wp-content/uploads/sites/21/2024/10/whole-grains-1200x800-1.jpg,2024-10-17 16:13:00+00:00,2024-10-17,16:13:00,encrypted-tbn1.gstatic.com,www.hsph.harvard.edu,www.hsph.harvard.edu,43,181,2024-10-17,18,0.267565539323594,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.34}",0.34,0.324,0.0,0.676,Positive,0.0,0.0
74,oscar health announces  market expansion to put health insurance in the hands of more americans,block,,StockTitan,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.stocktitan.net&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.stocktitan.net/news/OSCR/oscar-health-announces-2025-market-expansion-to-put-health-insurance-grlbqcgm0g9a.html,https://static.stocktitan.net/company-logo/oscr-lg.webp,2024-10-21 10:45:00+00:00,2024-10-21,10:45:00,encrypted-tbn2.gstatic.com,www.stocktitan.net,static.stocktitan.net,95,405,2024-10-21,14,0.6858365019011406,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.5,0.5
75, ultrahighyield healthcare stock to buy hand over fist and  to avoid,block,,Yahoo Finance,https://lh3.googleusercontent.com/L57n4HUzUS8lNXBPYNGQScsyxaqqx42Nym3-tUk8NzkTvMsa95NhzEqC8KMqVPFpAFpCuPFdlA,Keith Speights,https://finance.yahoo.com/news/1-ultra-high-yield-healthcare-094900487.html,https://s.yimg.com/ny/api/res/1.2/er4zVMysMo2BtFNFlxR0rQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTY0MDtoPTM3Mw--/https://media.zenfs.com/en/motleyfool.com/eb0017c009649778f27958571b9f2f43,2024-10-21 09:49:00+00:00,2024-10-21,09:49:00,lh3.googleusercontent.com,finance.yahoo.com,s.yimg.com,68,563,2024-10-21,14,0.8597908745247148,"{'neg': 0.153, 'neu': 0.625, 'pos': 0.222, 'compound': 0.25}",0.25,0.222,0.153,0.625,Positive,0.0,0.0
76,cvs health is hurting will a new ceo cure its financial ills,block,,Rhode Island Current,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://rhodeislandcurrent.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Nancy Lavin,https://rhodeislandcurrent.com/2024/10/18/cvs-health-is-hurting-will-a-new-ceo-cure-its-financial-ills/,,2024-10-18 21:07:00+00:00,2024-10-18,21:07:00,encrypted-tbn0.gstatic.com,rhodeislandcurrent.com,,60,363,2024-10-18,17,0.5593948035487958,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.0,0.197,0.803,Negative,0.06818181818181818,0.06818181818181818
77,four test positive in was first human bird flu infections,block,,The Seattle Times,https://lh3.googleusercontent.com/GuQZNhmgPAPblqoihgx1l9UTEfShoFlsopQtXP7bPcQoisGX-FmNttfeYCe9CZTiOk9rV1tioQ,Heidi Groover,https://www.seattletimes.com/seattle-news/health/four-test-positive-in-was-first-human-bird-flu-infections/,https://images.seattletimes.com/wp-content/uploads/2024/10/10202024_Bird-Flu_tzr_145816.jpg?d=1200x630,2024-10-20 23:25:00+00:00,2024-10-20,23:25:00,lh3.googleusercontent.com,www.seattletimes.com,images.seattletimes.com,57,464,2024-10-20,15,0.6977126901140683,"{'neg': 0.183, 'neu': 0.563, 'pos': 0.254, 'compound': 0.25}",0.25,0.254,0.183,0.563,Positive,0.1590909090909091,0.1590909090909091
78,rollabased phelps health plans deal to take over rural hospital in salem,block,,STLPR,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.stlpr.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Sarah Fentem,https://www.stlpr.org/health-science-environment/2024-10-21/rolla-based-phelps-health-plans-deal-to-take-over-rural-hospital-in-salem,https://npr.brightspotcdn.com/dims4/default/e1346fa/2147483647/strip/true/crop/1247x831+0+0/resize/880x586!/quality/90/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fb9%2Fbc%2Fd1d8c9884ebc831edf843baa06c1%2F1018-smdh-provided1.jpg,2024-10-21 10:00:00+00:00,2024-10-21,10:00:00,encrypted-tbn2.gstatic.com,www.stlpr.org,npr.brightspotcdn.com,72,369,2024-10-21,14,0.5907794676806083,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
79,veterans dept investigating acadia healthcare for insurance fraud,block,,The New York Times,https://lh3.googleusercontent.com/tDFSwtr61ZReDD_jw6kEPWegHMSqGEHx-ZS_t-e10We-GfWEPVYkn0uLk_Vn8XQHg8wcnhMWmug,"Katie Thomas, Jessica Silver-Greenberg",https://www.nytimes.com/2024/10/18/business/acadia-healthcare-veterans-affairs-investigation.html,https://static01.nyt.com/images/2024/10/18/multimedia/18Acadia-cpqj/18Acadia-cpqj-articleLarge.jpg?quality=75&auto=webp&disable=upscale,2024-10-18 18:49:00+00:00,2024-10-18,18:49:00,lh3.googleusercontent.com,www.nytimes.com,static01.nyt.com,65,455,2024-10-18,17,0.7000792141951837,"{'neg': 0.352, 'neu': 0.648, 'pos': 0.0, 'compound': -0.5859}",-0.5859,0.0,0.352,0.648,Negative,0.0,0.0
80,the importance of positive mental health,block,,Society of Women Engineers,https://lh3.googleusercontent.com/Cv9ikS6YbD85m8k4TxwxBvDJztGLeVyJSIfJLBMIkElpmB21YyT0ZewDoaMOfmGXKcsSAG9dsA,,https://alltogether.swe.org/2024/10/the-importance-of-positive-mental-health/,https://alltogether.swe.org/wp-content/uploads/2023/10/23-SWE-029DisAbilityInclusionAffinityGroup_91523_jc2_1200x630-e1727880843690.jpeg,2024-10-19 19:09:00+00:00,2024-10-19,19:09:00,lh3.googleusercontent.com,alltogether.swe.org,alltogether.swe.org,40,386,2024-10-19,16,0.5541713263252069,"{'neg': 0.0, 'neu': 0.396, 'pos': 0.604, 'compound': 0.7269}",0.7269,0.604,0.0,0.396,Positive,0.06363636363636363,0.06363636363636363
81,kaiser permanente mental health workers prepare to strike monday,block,,ABC 10 News San Diego KGTV,https://lh3.googleusercontent.com/za96B0b_kmzSmcp_7ik48BRTcSTxbnI1wJw-kYgw06GyD2OytAxaHJsH1X325qkqo4-oDi0w1nA,Dani Miskell,https://www.10news.com/news/local-news/kaiser-permanente-mental-health-workers-prepare-to-strike-monday,https://ewscripps.brightspotcdn.com/dims4/default/0706c47/2147483647/strip/true/crop/621x349+0+1/resize/1280x720!/quality/90/?url=http%3A%2F%2Fewscripps-brightspot.s3.amazonaws.com%2Fb9%2F33%2F1154d2624bf0bb2ac93a5c0e5da2%2Fscreenshot-2024-10-20-at-6-23-32-pm.png,2024-10-21 01:35:00+00:00,2024-10-21,01:35:00,lh3.googleusercontent.com,www.10news.com,ewscripps.brightspotcdn.com,64,5,2024-10-21,14,0.0565589353612167,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.128}",-0.128,0.0,0.158,0.842,Negative,-0.1,-0.1
82,unlock your health by scheduling a tricare wellwoman exam,block,,TRICARE Newsroom,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://newsroom.tricare.mil&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://newsroom.tricare.mil/News/TRICARE-News/Article/3936889/unlock-your-health-by-scheduling-a-tricare-well-woman-exam,https://media.defense.gov/2024/Oct/16/2003565563/1920/1080/0/241016-O-D0202-1001.PNG,2024-10-16 16:46:00+00:00,2024-10-16,16:46:00,encrypted-tbn3.gstatic.com,newsroom.tricare.mil,media.defense.gov,57,411,2024-10-16,19,0.6221245247148287,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
83,for ceo mccready southcoast health the pinnacle of my career,block,,The New Bedford Light,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://newbedfordlight.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Joanna Mcquillan,https://newbedfordlight.org/for-ceo-mccready-southcoast-health-the-pinnacle-of-my-career/,https://i0.wp.com/newbedfordlight.org/wp-content/uploads/2024/10/David-McCready-for-homepage.jpg?fit=1200%2C675&ssl=1,2024-10-20 21:20:00+00:00,2024-10-20,21:20:00,encrypted-tbn1.gstatic.com,newbedfordlight.org,i0.wp.com,60,452,2024-10-20,15,0.6863058460076045,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
84,gaza health ministry says  killed in northern gaza airstrike,block,,Reuters,https://lh3.googleusercontent.com/OzNZmYwP-Zl3sTWa8dzzyws9hou0ZihOGJ_-qanon-1iB5KwyqcHOwPxYZj54cGMZwD5qXui,Nidal Al-Mughrabi,https://www.reuters.com/world/middle-east/gaza-health-ministry-says-87-killed-northern-gaza-airstrike-2024-10-20/,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/7MM5FZ2GIFJRZAYPKPJROMEHHA.jpg,2024-10-20 12:18:00+00:00,2024-10-20,12:18:00,lh3.googleusercontent.com,www.reuters.com,cloudfront-us-east-2.images.arcpublishing.com,60,359,2024-10-20,15,0.5537012832699619,"{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.6705}",-0.6705,0.0,0.36,0.64,Negative,-0.2,-0.2
85,brown marko comment on norris in poor taste,block,,ESPN,https://lh3.googleusercontent.com/cIA53CIaOoaAlMyLYaQMoRO_drKEGD5OCg0RYGZmjkTz0ud5bI0AOaD35zuuYzhwYdCWA8x7DA,Nate Saunders,https://www.espn.com/f1/story/_/id/41872588/helmut-marko-mental-health-comments-damaging-f1,https://a3.espncdn.com/combiner/i?img=%2Fphoto%2F2024%2F1018%2Fr1402373_1296x729_16%2D9.jpg,2024-10-18 22:49:00+00:00,2024-10-18,22:49:00,lh3.googleusercontent.com,www.espn.com,a3.espncdn.com,43,118,2024-10-18,17,0.1777408111533586,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0.0,0.307,0.693,Negative,-0.4,-0.4
86,what human health science should be done on gateway lunar space station,block,,NASA,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.nasa.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.nasa.gov/humans-in-space/what-human-health-science-should-be-done-on-gateway-lunar-space-station/,https://www.nasa.gov/wp-content/uploads/2024/10/gateway.png?w=1920,2024-10-17 16:10:00+00:00,2024-10-17,16:10:00,encrypted-tbn0.gstatic.com,www.nasa.gov,www.nasa.gov,71,283,2024-10-17,18,0.4662347408445066,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
87,trump would be the oldest person to become president hes not sharing health details,block,,The Associated Press,https://lh3.googleusercontent.com/M087pJgRw3PLf4gl-Y7U-tJn6uaN99AUbFIuX7fmMnhq5QeNylJQMq_UeYPPVaEPk-5jL9I3QA,"Steve Peoples, Lauran Neergaard",https://apnews.com/article/trump-harris-presidential-election-age-health-medical-records-7bb8212c1024748371e43b85e137bae5,https://dims.apnews.com/dims4/default/c7f4645/2147483647/strip/true/crop/3932x2626+0+0/resize/599x400!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fbc%2Fac%2Fee4b3210d155bffc1e422d3cf087%2F6b81f3470f924a8bb57e633bab470c9c,2024-10-16 17:45:00+00:00,2024-10-16,17:45:00,lh3.googleusercontent.com,apnews.com,dims.apnews.com,83,424,2024-10-16,19,0.6900903041825093,"{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.3252}",-0.3252,0.0,0.152,0.848,Negative,0.0,0.0
88,new northwestern study explores how incarceration impacts health risk for dementia,block,,Chicago Sun-Times,https://lh3.googleusercontent.com/PCWFyrvWN18Ns_uACyA5OnnWN7Bq83U0fmsn9k7qJhZ4yKiKtMzFqbJAnXbV83UvMYz1HiHyvwQ,Kaitlin Washburn,https://chicago.suntimes.com/health/2024/10/21/northwestern-study-incarceration-dementia-alzheimers-mental-health,https://cst.brightspotcdn.com/dims4/default/0e27df8/2147483647/strip/true/crop/5627x3751+0+0/resize/840x560!/quality/90/?url=https%3A%2F%2Fchorus-production-cst-web.s3.us-east-1.amazonaws.com%2Fbrightspot%2F0d%2Ffe%2Fd4a722a84b30818778ade085c0f2%2F186a3494.jpg,2024-10-21 10:30:00+00:00,2024-10-21,10:30:00,lh3.googleusercontent.com,chicago.suntimes.com,cst.brightspotcdn.com,82,73,2024-10-21,14,0.1877376425855513,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}",-0.2732,0.0,0.174,0.826,Negative,0.13636363636363635,0.13636363636363635
89,mental health struggles rampant among hurricane helene survivors dispatched alabama nurse says,block,,Alabama Daily News,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://aldailynews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Alexander Willis,https://aldailynews.com/mental-health-struggles-rampant-among-hurricane-helene-survivors-dispatched-alabama-nurse-says/,https://aldailynews.com/wp-content/cache/thumbnails/IMG_8818-830x490-c.jpg,2024-10-20 17:53:00+00:00,2024-10-20,17:53:00,encrypted-tbn0.gstatic.com,aldailynews.com,aldailynews.com,94,15,2024-10-20,15,0.1278457699619771,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.3612}",-0.3612,0.0,0.185,0.815,Negative,-0.1,-0.1
90,valley health establishes an empath unit archives,block,,The River 95.3,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://theriver953.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://theriver953.com/tag/valley-health-establishes-an-empath-unit/,https://theriver953.com/wp-content/uploads/2021/08/valley-health-logo.jpg,2024-10-21 10:21:00+00:00,2024-10-21,10:21:00,encrypted-tbn2.gstatic.com,theriver953.com,theriver953.com,49,463,2024-10-21,14,0.681083650190114,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
91,about one health,block,,CDC,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cdc.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.cdc.gov/one-health/about/index.html,https://www.cdc.gov/one-health/media/images/social-media/one-health-banner.jpg,2024-07-17 07:00:00+00:00,2024-07-17,07:00:00,encrypted-tbn2.gstatic.com,www.cdc.gov,www.cdc.gov,16,54,2024-07-17,110,0.0350888911725413,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
92,the best vitamins and supplements for eye health,block,,CNET,https://lh3.googleusercontent.com/pnQtIpgtVqvRT94UjYLY1CmOffa5B0j04FK18Kr6MhRx05UsTs913O_c4FDbQy0Vw0l1BjyrBdA,Caroline Igo,https://www.cnet.com/health/personal-care/top-6-vitamins-and-supplements-to-improve-your-eye-health/,https://www.cnet.com/a/img/resize/332b70dc9d184fd64839570a5065faf34059b66e/hub/2024/06/13/48af144a-4802-4537-a661-9189f8e37e6a/brown-eye-close-up.jpg?auto=webp&fit=crop&height=675&width=1200,2024-10-19 22:00:00+00:00,2024-10-19,22:00:00,lh3.googleusercontent.com,www.cnet.com,www.cnet.com,48,56,2024-10-19,16,0.098848132408857,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369,0.375,0.0,0.625,Positive,1.0,1.0
93,racial and ethnic health disparities potential implications of the election,block,,KFF,https://lh3.googleusercontent.com/4DgInZWOGfhRNj7oY4-ct_AG-CZEaCYcsJRsDttgad0wRLR7vxEQ2ytOletNR8WYfqRiZED9,,https://www.kff.org/racial-equity-and-health-policy/issue-brief/racial-and-ethnic-health-disparities-potential-implications-of-the-election/,https://www.kff.org/wp-content/uploads/2024/10/uninsured-rate-among-the-nonelderly-population-by-race-and-ethnicity-2010-2022-_FI_v2.png,2024-10-17 16:43:00+00:00,2024-10-17,16:43:00,lh3.googleusercontent.com,www.kff.org,www.kff.org,75,221,2024-10-17,18,0.3854362617570541,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
94,october is dental hygiene month time to understand the role oral health plays in overall wellbeing,block,,User-generated content,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://nkytribune.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://nkytribune.com/2024/10/october-is-dental-hygiene-month-time-to-understand-the-role-oral-health-plays-in-overall-well-being/,https://nkytribune.com/wp-content/uploads/2024/03/PNS_Pediatric-Dentistry.jpg,2024-10-21 04:40:00+00:00,2024-10-21,04:40:00,encrypted-tbn2.gstatic.com,nkytribune.com,nkytribune.com,98,511,2024-10-21,14,0.8426806083650189,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.25}",0.25,0.118,0.0,0.882,Positive,0.0,0.0
95,mars announces new leadership for its veterinary health and science  diagnostics businesses  mars,block,,"Mars, Incorporated","https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.mars.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.mars.com/news-and-stories/press-releases-statements/mars-new-leadership-veterinary-health-science-diagnostics,https://www.mars.com/sites/g/files/dfsbuz106/files/2024-10/Image.jpg,2024-10-16 15:02:00+00:00,2024-10-16,15:02:00,encrypted-tbn1.gstatic.com,www.mars.com,www.mars.com,97,260,2024-10-16,19,0.482865969581749,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.13636363636363635,0.13636363636363635
96,ammonia leak prompts evacuation at muskegon arena,block,,WOODTV.com,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.woodtv.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Anna Skog,https://www.woodtv.com/news/muskegon-county/ammonia-leak-prompts-evacuation-at-muskegon-arena/,https://www.woodtv.com/wp-content/uploads/sites/51/2024/10/Muskegon-ammonia-leak-1-1.jpg?strip=1,2024-10-21 03:37:00+00:00,2024-10-21,03:37:00,encrypted-tbn1.gstatic.com,www.woodtv.com,www.woodtv.com,49,545,2024-10-21,14,0.7980038022813687,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.34}",-0.34,0.0,0.286,0.714,Negative,0.0,0.0
97,usc study finds link between pfas kidney function and gut health,block,,University of Southern California,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://keck.usc.edu&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Zara Abrams,https://keck.usc.edu/news/usc-study-finds-link-between-pfas-kidney-function-and-gut-health/,https://keck.usc.edu/news/wp-content/uploads/sites/68/2024/10/iStock-1156991077-768x432.jpg,2024-10-17 15:20:00+00:00,2024-10-17,15:20:00,encrypted-tbn1.gstatic.com,keck.usc.edu,keck.usc.edu,64,508,2024-10-17,18,0.7737442465479286,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
98,eyewitness news health alert for october  ,block,,Bakersfield Now,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://bakersfieldnow.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://bakersfieldnow.com/news/health/eyewitness-news-health-alert-for-october-20-2024,https://bakersfieldnow.com/resources/media2/16x9/1280/986/center/90/b88066cc-09d0-4ea1-8247-7fc677261898-poster_85867e07a13d41e590a461a792851bf5.png,2024-10-21 02:00:00+00:00,2024-10-21,02:00:00,encrypted-tbn0.gstatic.com,bakersfieldnow.com,bakersfieldnow.com,42,32,2024-10-21,14,0.053231939163498,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.296}",0.296,0.306,0.0,0.694,Positive,0.0,0.0
99,popup health clinic in templeton treats dozens of patients for free,block,,KSBY News,https://lh3.googleusercontent.com/qhhYx17X2k1jjfhgagVRmJ7Caf7pyGT7emBd7qTax7NFM5kMeELvW0nnw4cxpP94ZbIjSEtrOw8,Grace Bennett,https://www.ksby.com/templeton/pop-up-health-clinic-in-templeton-treats-dozens-of-patients-for-free,https://ewscripps.brightspotcdn.com/dims4/default/23d0286/2147483647/strip/true/crop/1920x1008+0+36/resize/1200x630!/quality/90/?url=http%3A%2F%2Fewscripps-brightspot.s3.amazonaws.com%2F29%2Fc6%2F4e8d940a4867954a87baaf14f8f6%2Fdental-and-vision-clinic-svo-00-00-23-12-still001.png,2024-10-21 03:39:00+00:00,2024-10-21,03:39:00,lh3.googleusercontent.com,www.ksby.com,ewscripps.brightspotcdn.com,67,230,2024-10-21,14,0.3830798479087451,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}",0.5106,0.248,0.0,0.752,Positive,0.4,0.4
